Account ID,Contract ID,Contract Start Date,Contract End Date,Status,Contract Type,Recurrence,Billing Amount (converted),6 months Opt Out,Opt Out Exercised
0011n00001px6Nl,8001n000008m0ugAAA,2020-11-01,2021-03-18,Signed,Upsell,Non-Recurrent,250.0,False,False
0011n00001px6Nl,8001n000003iLIbAAM,2019-01-02,2019-05-17,Signed,New Business,Monthly,1200.0,False,False
0011n00001px6Nl,8001n000008moGIAAY,2021-06-14,2021-11-01,Signed,Downsell,Recurrent,1260.0,False,False
0011n00001px6Nl,8001n000008m0uqAAA,2020-11-01,2021-03-18,Signed,Upsell,Non-Recurrent,0.0,False,False
0011n000026RuZL,8001n000008mp7bAAA,2021-07-01,2022-07-01,Signed,Upsell,Recurrent,760.0,False,False
0011n000026RuZL,8001n000005XKbUAAW,2020-06-22,2021-06-30,Signed,New Business,Recurrent,2100.0,False,False
0011n000026RuZL,8001n000008mtERAAY,2021-07-21,2022-07-01,Signed,Renewal,Recurrent,2100.0,False,False
0011n00001xVPf1,8001n000004GdzzAAC,2019-02-08,2019-07-25,Signed,New Business,Monthly,1050.0,False,False
0011n00002GDdUd,8001n000008ml4pAAA,2021-06-21,2022-06-20,Signed,New Business,Recurrent,950.0,True,False
0011n00002FMxkO,8001n000008m2SjAAI,2020-11-05,2021-02-28,Signed,Upsell,Recurrent,300.0,True,True
0011n00002FMxkO,8001n0000054IUHAA2,2020-07-27,2021-02-28,Signed,New Business,Recurrent,1000.0,True,True
0010Y00001R0gTQ,8000Y000000jp7rQAA,2018-06-28,2019-07-07,Signed,New Business,Monthly,1300.0,False,False
0010Y00001R3YDM,8000Y000000jWc9QAE,2018-05-31,,Signed,New Business,Monthly,1200.0,False,False
0010Y00001R3YDM,8001n0000034FTdAAM,2018-09-19,,Signed,Upsell,Monthly,150.0,False,False
0010Y00001SiKJw,8000Y000000jRSqQAM,2018-07-04,,Signed,New Business,Monthly,2750.0,False,False
0010Y00001XMyTd,8000Y000000jejmQAA,2018-06-13,,Signed,New Business,Monthly,1500.0,False,False
0010Y00001V20vB,8001n000005WmeKAAS,2019-12-19,2020-12-18,Signed,New Business,Recurrent,1150.0,False,False
0010Y00001V20vB,8001n000005WmeUAAS,2020-12-19,2021-03-01,Signed,Renewal,Recurrent,1150.0,False,False
0010Y00001i85aA,8001n0000034Dj5AAE,2018-09-17,2020-03-30,Signed,New Business,Monthly,800.0,False,False
0011n00001i9ub7,8001n000000kMv4AAE,2018-08-24,2020-12-01,Signed,New Business,Monthly,1650.0,False,False
0011n00001i9ub7,8001n000004bJXIAA2,2021-12-15,2022-12-14,Signed,Upsell,Recurrent,200.0,True,False
0011n00001i9ub7,8001n000004bGr0AAE,2021-12-01,2022-11-30,Signed,Renewal,Recurrent,1703.1,False,False
0011n00001i9ub7,8001n000008m6wYAAQ,2020-12-01,2021-11-30,Signed,Renewal,Recurrent,1410.0,False,False
0011n00001i9ub7,8001n000008m6wZAAQ,2020-12-01,2021-11-30,Signed,Upsell,Recurrent,212.5,False,False
0011n00001iAQyV,8001n000003O9PBAA0,2018-09-04,,Signed,New Business,Monthly,1105.99,False,False
0010Y000005D3oy,8001n000008m76TAAQ,2020-12-02,2021-06-30,Signed,Renewal,Recurrent,1000.0,False,False
0010Y000005D3oy,8001n000008m76YAAQ,2021-07-01,2022-06-30,Signed,Renewal,Recurrent,1000.0,False,False
0011n00002YAKSH,8001n000008mENlAAM,2021-01-12,2021-08-11,Signed,New Business,Recurrent,2200.0,True,True
0010Y00001WMbwY,8001n000003VICHAA4,2019-10-11,2020-05-22,Signed,New Business,Monthly,2000.0,False,False
0011n00002eUiRJ,8001n000008mr24AAA,2021-07-21,2022-07-21,Signed,New Business,Recurrent,1800.0,False,False
0011n00002NtnEj,8001n000008m0bdAAA,2020-10-29,2021-09-01,Signed,New Business,Recurrent,1350.0,True,False
0010Y00001HGxyT,8001n000005WsdVAAS,2020-02-01,2021-01-31,Signed,Upsell,Recurrent,250.0,False,False
0010Y00001HGxyT,8001n000005WtcdAAC,2020-02-01,2021-01-31,Signed,Renewal,Recurrent,1300.0,False,False
0010Y00001HGxyT,8000Y000000G4V4QAK,2018-03-19,2020-01-31,Signed,New Business,Monthly,1300.0,False,False
0011n00002b9hIO,8001n000008mTitAAE,2021-05-01,2021-09-29,Signed,New Business,Recurrent,4500.0,False,False
0011n00002b9hIO,8001n000004bB0eAAE,2021-09-30,2022-09-29,Signed,Downsell,Recurrent,3497.0,False,False
0010Y00001hNPyG,8001n0000054J7EAAU,2020-07-28,2021-09-28,Signed,Upsell,Recurrent,400.0,False,False
0010Y00001hNPyG,8001n0000034Lo6AAE,2018-09-28,2021-09-28,Signed,New Business,Monthly,2000.0,False,False
0010Y00001hNPyG,8001n0000034SkaAAE,2018-10-04,2021-09-28,Signed,Upsell,Monthly,500.0,False,False
0010Y00001hNPyG,8001n000004awspAAA,2021-09-29,2022-09-28,Signed,Renewal,Recurrent,2900.0,True,False
0010Y00001hvULQ,8001n0000034dpYAAQ,2018-10-18,2021-01-16,Signed,New Business,Monthly,2500.0,False,False
0010Y00001hvULQ,8001n000008mFBqAAM,2021-01-16,2022-01-15,Signed,Renewal,Recurrent,2500.0,True,False
0010Y00001hvULQ,8001n000008mFDDAA2,2021-01-16,2022-01-15,Signed,Upsell,Recurrent,695.0,True,False
0010Y00001hwehY,8000Y000000kJXmQAM,2018-08-17,2020-06-08,Signed,New Business,Monthly,2000.0,False,False
0010Y00001hwehY,8001n000006PdJjAAK,2019-08-21,2020-06-08,Signed,Upsell,Monthly,320.0,False,False
0010Y00001hwehY,8001n000005XI4iAAG,2020-06-09,2021-06-30,Signed,Renewal,Recurrent,2640.0,False,False
0010Y00001hwehY,8001n000005XI7cAAG,2021-06-09,2022-04-14,Signed,Renewal,Recurrent,2772.0,True,False
0010Y00001hwehY,8001n000005WjguAAC,2019-12-09,2020-06-08,Signed,Upsell,Monthly,320.0,False,False
0010Y00001hwehY,8001n000004XakqAAC,2019-03-01,2020-06-08,Signed,Downsell,Monthly,1500.0,False,False
0010Y00001hwehY,8001n000004XmO7AAK,2019-05-02,2020-06-08,Signed,Upsell,Monthly,309.41,False,False
0010Y00001hwehY,8001n000008mrRJAAY,2021-07-14,2022-07-14,Signed,Upsell,Recurrent,340.0,False,False
0010Y00001csUlQ,8001n000008m6zrAAA,2020-12-15,2022-01-01,Signed,New Business,Recurrent,2200.0,True,False
0010Y00001csVQ4,8001n0000054IEnAAM,2020-07-10,2021-07-10,Signed,Renewal,Recurrent,1500.0,False,False
0010Y00001csVQ4,8001n0000054IF2AAM,2020-07-10,2021-07-10,Signed,Upsell,Recurrent,800.0,False,False
0010Y00001csVQ4,8001n0000053d4DAAQ,2019-04-01,2020-07-10,Signed,New Business,Monthly,1500.0,False,False
0010Y00001csVQ4,8001n0000054IF7AAM,2021-07-11,2022-07-10,Signed,Renewal,Recurrent,2375.03,False,False
0010Y00000s9Teq,8001n000004ayAfAAI,2021-08-17,2022-08-16,Signed,Renewal,Recurrent,1800.0,False,False
0011n00002gCLT3,8001n000008mtbkAAA,2021-07-22,2022-07-22,Signed,New Business,Recurrent,1315.0,True,False
0011n00002bAhb6,8001n000008mYmlAAE,2021-04-26,2021-11-26,Signed,New Business,Recurrent,900.0,True,True
0010Y00000f0bj8,8001n000008m0O0AAI,2020-11-14,2021-08-16,Signed,Renewal,Recurrent,1155.0,False,False
0010Y00000f0bj8,8001n000005Zl1FAAS,2019-11-14,2020-11-13,Signed,Downsell,Recurrent,1100.0,False,False
0010Y00000f0bj8,8001n000003iAyyAAE,2018-12-01,2019-11-14,Signed,Downsell,Monthly,1300.0,False,False
0011n000021akQR,8001n000008mpFuAAI,2021-06-13,2022-06-12,Signed,Renewal,Recurrent,2598.0,False,False
0011n000021akQR,8001n000005Wzt4AAC,2020-03-31,2020-06-12,Signed,Renewal,Recurrent,1627.5,False,False
0011n000021akQR,8001n000005XJ1fAAG,2020-06-12,2021-06-12,Signed,Upsell,Recurrent,370.5,False,False
0011n000021akQR,8001n000005XJ1VAAW,2020-06-12,2021-06-12,Signed,Renewal,Recurrent,1627.5,False,False
0011n000021akQR,8001n000004Xc2cAAC,2019-03-31,2020-03-30,Signed,New Business,Monthly,1400.0,False,False
0011n000021akQR,8001n000004Xr2TAAS,2019-05-21,2020-03-30,Signed,Upsell,Monthly,150.0,False,False
0011n000021YaSF,8001n000004XZbOAAW,2019-03-20,2020-03-19,Signed,New Business,Monthly,695.0,False,False
0011n000022Mh1o,8001n000004XhgTAAS,2019-04-11,2019-12-14,Signed,New Business,Monthly,1000.0,False,False
0011n000021YXF6,8001n000004XYc6AAG,2019-03-11,2020-01-01,Signed,New Business,Monthly,675.0,False,False
0011n000021b9Hb,8001n000008lqDWAAY,2020-08-20,2021-12-23,Signed,Renewal,Recurrent,1785.0,False,False
0011n000021b9Hb,8001n0000062nUwAAI,2019-07-17,2020-08-19,Signed,New Business,Monthly,1700.0,False,False
0010Y00000PUCov,8000Y000000jfcJQAQ,2018-06-15,2018-09-15,Signed,Upsell,Non-Recurrent,850.0,False,False
0010Y00000PUCov,8001n000008lvHEAAY,2020-09-29,2021-08-31,Signed,New Business,Recurrent,1650.0,True,False
0010Y00000PUCov,8001n000008m6zNAAQ,2020-11-30,2021-08-31,Signed,Upsell,Recurrent,255.0,False,False
0010Y00000PUCov,8001n000004yZc3AAE,2019-06-18,2019-11-16,Signed,New Business,Monthly,800.0,False,False
0010Y00001hMd17,8001n000008mpHMAAY,2021-07-01,2022-06-30,Signed,New Business,Recurrent,3310.0,False,False
0011n00002g9zqP,8001n000008mp77AAA,2021-07-07,2022-07-06,Signed,New Business,Recurrent,2800.0,True,False
0011n00001pvDfb,8001n000008mDDpAAM,2021-01-01,2022-02-18,Signed,Upsell,Recurrent,2000.0,False,False
0011n00001pvDfb,8001n000005WzLlAAK,2020-02-19,2021-01-01,Signed,Renewal,Recurrent,2887.5,False,False
0011n00001pvDfb,8001n000004GoEOAA0,2019-02-19,2020-02-18,Signed,New Business,Monthly,2750.0,False,False
0011n00001pvDfb,8001n000008mDDkAAM,2021-01-01,2022-02-18,Signed,Renewal,Recurrent,2750.0,False,False
0011n00001m2T7b,8001n0000034qCZAAY,2018-11-15,2019-01-15,Signed,Trial,Non-Recurrent,1700.0,False,False
0010Y00000l8XbW,8000Y000000jWYCQA2,2018-05-30,2019-09-17,Signed,New Business,Monthly,3000.0,False,False
0010Y00000l8XbW,8001n0000034pxZAAQ,2018-10-30,2019-09-17,Signed,Upsell,Monthly,1000.0,False,False
0010Y00000l8XbW,8001n000008mR2CAAU,2021-04-01,2021-09-16,Signed,Upsell,Recurrent,600.0,False,False
0010Y00000l8XbW,8001n000008lv7dAAA,2020-09-28,2020-10-31,Signed,Upsell,Non-Recurrent,0.0,False,False
0010Y00000l8XbW,8001n000006Pk5jAAC,2019-09-17,2020-09-16,Signed,Renewal,Recurrent,3000.0,False,False
0010Y00000l8XbW,8001n000005WrhPAAS,2020-09-17,2021-09-16,Signed,Renewal,Recurrent,4690.0,False,False
0010Y00000l8XbW,8001n000005X8QuAAK,2020-04-29,2020-05-29,Signed,Upsell,Non-Recurrent,0.0,False,False
0010Y00000l8XbW,8001n000005XGTgAAO,2019-09-17,2020-06-30,Signed,Upsell,Recurrent,500.0,True,False
0010Y00000l8XbW,8001n000005Wx5RAAS,2020-02-18,2020-03-31,Signed,Upsell,Non-Recurrent,0.0,False,False
0010Y00000l8XbW,8001n000005X3IwAAK,2020-03-20,2020-04-24,Signed,Upsell,Non-Recurrent,0.0,False,False
0010Y00000l8XbW,8001n000005Wq8fAAC,2020-01-16,2020-09-16,Signed,Upsell,Recurrent,800.0,False,False
0010Y00000l8XbW,8001n000004b1OUAAY,2021-09-16,2022-09-15,Signed,Renewal,Recurrent,6069.0,False,False
0010Y00000l8XbW,8001n000003VTWuAAO,2019-10-14,2020-09-16,Signed,Upsell,Non-Recurrent,0.0,False,False
0010Y00000l8XbW,8001n000004axpcAAA,2021-09-01,2021-09-16,Signed,Upsell,Recurrent,390.0,False,False
0010Y00000l8XbW,8001n000004bFJqAAM,2021-11-19,2022-11-19,Signed,Upsell,Non-Recurrent,0.0,False,False
0010Y00000l8XbW,8001n000004Xm2iAAC,2019-04-30,2020-04-29,Signed,Cross-sell,Monthly,1417.0,False,False
0010Y00000l8XbW,8000Y000002f76IQAQ,2018-03-01,2018-05-30,Signed,New Business,Monthly,3000.0,False,False
0010Y00000l8XbW,8001n000008lphaAAA,2020-08-12,2020-09-16,Signed,Upsell,Recurrent,200.0,False,False
0010Y00000l8XbW,8001n000008luBKAAY,2020-09-24,2021-09-16,Signed,Upsell,Recurrent,100.0,False,False
0011n00001xVqhK,8001n000008mmVfAAI,2021-06-15,2022-06-14,Signed,Upsell,Recurrent,500.0,False,False
0011n00001xVqhK,8001n000005WzrwAAC,2021-03-19,2021-06-15,Signed,Renewal,Recurrent,1653.75,False,False
0011n00001xVqhK,8001n000005WzrmAAC,2020-03-19,2021-03-18,Signed,Renewal,Recurrent,1575.0,False,False
0011n00001xVqhK,8001n000004XZDHAA4,2019-03-19,2020-03-18,Signed,New Business,Monthly,1500.0,False,False
0011n00001xVqhK,8001n000008mmV6AAI,2021-06-15,2022-06-14,Signed,Renewal,Recurrent,1653.75,False,False
0011n00001xWged,8001n000004GzPuAAK,2019-02-28,2020-02-27,Signed,New Business,Monthly,1850.0,False,False
0011n000024Aowr,8001n000005X0CsAAK,2020-03-01,2021-02-28,Signed,Downsell,Recurrent,1620.0,False,False
0011n000024Aowr,8001n000006PdtzAAC,2019-08-23,2020-03-01,Signed,Upsell,Monthly,575.0,False,False
0011n000024Aowr,8001n000004zIDjAAM,2019-07-15,2020-03-01,Signed,New Business,Monthly,1780.0,False,False
0011n000024Aowr,8001n000005X0GRAA0,2021-03-01,2022-02-28,Signed,Renewal,Recurrent,2824.5,False,False
0011n000024Aowr,8001n000008lzLAAAY,2020-10-20,2021-02-28,Signed,Upsell,Recurrent,575.0,False,False
0011n000024Aowr,8001n000008lzLBAAY,2020-10-20,2021-02-28,Signed,Upsell,Recurrent,495.0,False,False
0010Y00000OHq6j,8001n000008mjHtAAI,2021-06-08,2021-08-31,Signed,Upsell,Recurrent,135.09,False,False
0010Y00000OHq6j,8001n000008lrK4AAI,2020-09-01,2021-08-31,Signed,Renewal,Recurrent,1500.0,False,False
0010Y00000OHq6j,8001n000004aytzAAA,2021-09-01,2022-08-31,Signed,Renewal,Recurrent,1716.8,False,False
0011n000026R3Js,8001n000004ybmhAAA,2019-06-25,2020-03-01,Signed,New Business,Monthly,1400.0,False,False
0011n000025Bq7L,8001n000004XpZuAAK,2019-05-15,2020-02-01,Signed,New Business,Monthly,1150.0,False,False
0011n0000249qI6,8001n000004XoZeAAK,2019-05-15,2019-09-15,Signed,New Business,Monthly,2700.0,False,False
0011n000028sOo9,8001n000005WgGoAAK,2019-11-22,2020-07-01,Signed,New Business,Monthly,1580.0,False,False
0011n000028scwB,8001n000004ycmtAAA,2019-06-26,2019-12-02,Signed,New Business,Monthly,850.0,False,False
0011n000028sTSa,8001n000006PgSdAAK,2019-08-30,2020-02-01,Signed,New Business,Monthly,2400.0,False,False
0011n000028sfzB,8001n0000063LisAAE,2019-07-18,2020-04-01,Signed,New Business,Monthly,2050.0,False,False
0010Y00001R1yLu,8001n000008mwOUAAY,2021-08-06,2022-08-05,Signed,New Business,Recurrent,1250.0,False,False
0010Y00001R1yLu,8001n000004bAb7AAE,2021-10-18,2022-10-17,Signed,Upsell,Recurrent,400.0,False,False
0010Y00001WPrnM,8001n000000kOTqAAM,2018-08-27,2020-04-17,Signed,New Business,Monthly,1500.0,False,False
0010Y00001WPO5q,8000Y000000k1maQAA,2018-07-20,2020-09-30,Signed,New Business,Monthly,1500.0,False,False
0010Y00001WPO5q,8001n000008lrIIAAY,2020-10-01,2021-08-31,Signed,Downsell,Recurrent,850.0,False,False
0010Y00001WPO5q,8001n000004az8BAAQ,2021-09-01,2022-08-31,Signed,Renewal,Recurrent,892.5,True,False
0010Y00001WMbke,8000Y000000jq1SQAQ,2018-06-29,2020-01-01,Signed,New Business,Monthly,1200.0,False,False
0010Y00001WOcow,8001n0000034Y3ZAAU,2018-10-11,2020-08-27,Signed,New Business,Monthly,1500.0,False,False
0010Y00001WOcow,8001n000003VXFxAAO,2019-10-31,2020-08-27,Signed,Upsell,Monthly,450.0,False,False
0010Y00001WOcow,8001n000003i1eVAAQ,2018-11-21,2020-08-27,Signed,Upsell,Monthly,600.0,False,False
0010Y00001WOcow,8001n000008lqwWAAQ,2020-08-27,2021-08-26,Signed,Renewal,Recurrent,2550.0,True,False
0010Y00001WOcow,8001n000008mYlOAAU,2021-05-01,2021-08-26,Signed,Upsell,Recurrent,180.0,False,False
0010Y00001XMwO1,8000Y000000jw5nQAA,2018-07-16,2019-10-03,Signed,New Business,Monthly,1700.0,False,False
0010Y00001YPsZx,8000Y000000jwfXQAQ,2018-07-15,2019-02-28,Signed,New Business,Monthly,2000.0,False,False
0010Y00001YPsZx,8001n000005WsbKAAS,2020-03-01,2021-02-28,Signed,Renewal,Recurrent,2000.0,False,False
0010Y00001YPsZx,8001n000005WseOAAS,2021-03-01,2021-08-01,Signed,Renewal,Recurrent,2100.0,False,False
0010Y00001YPsZx,8001n000004XUj1AAG,2019-03-01,2020-02-29,Signed,Renewal,Recurrent,2000.0,False,False
0010Y00001YPsZx,8001n000008mp48AAA,2021-08-01,2022-07-31,Signed,Downsell,Recurrent,2000.0,False,False
0010Y00001SimPD,8001n000008muSjAAI,2021-07-29,2022-07-28,Signed,Renewal,Recurrent,2000.0,False,False
0010Y00001SimPD,8000Y000000jKUuQAM,2018-05-11,2021-07-11,Signed,New Business,Monthly,2000.0,False,False
0010Y00001SinrS,8001n000000kLXwAAM,2018-08-21,2022-09-30,Signed,New Business,Monthly,1300.0,False,False
0010Y00000LGKXI,8001n000004XYnoAAG,2019-03-15,2020-04-01,Signed,Renewal,Monthly,1300.0,False,False
0011n00002C1L5W,8001n000005WwuXAAS,2020-02-17,2020-10-31,Signed,Upsell,Non-Recurrent,0.0,False,False
0011n00002C1L5W,8001n000003VXS8AAO,2019-11-01,2020-10-31,Signed,New Business,Monthly,1500.0,False,False
0011n00002C1L5W,8001n000004bBofAAE,2021-10-26,2022-10-31,Signed,Renewal,Recurrent,1653.75,False,False
0011n00002C1L5W,8001n000008mBUPAA2,2020-12-17,2020-12-18,Signed,Upsell,Non-Recurrent,0.0,False,False
0011n00002C1L5W,8001n000008m0DHAAY,2020-11-01,2021-10-31,Signed,Renewal,Recurrent,1575.0,False,False
0011n000022ObJb,8001n000004yYUbAAM,2019-06-25,2019-09-25,Signed,Trial,Non-Recurrent,1500.0,False,False
0011n000022ObJb,8001n000006QBy0AAG,2019-10-09,2020-10-08,Signed,New Business,Monthly,1500.0,False,False
0011n000022ObJb,8001n000004bEVCAA2,2021-11-09,2022-11-08,Signed,Renewal,Recurrent,1575.0,False,False
0011n000022ObJb,8001n000008lvZDAAY,2020-10-09,2021-11-09,Signed,Renewal,Recurrent,1575.0,False,False
0010Y00000M2aLK,8001n000005XL5PAAW,2020-07-01,2021-06-30,Signed,Renewal,Recurrent,1800.0,False,False
0010Y00000M2aLK,8001n000005XL5UAAW,2021-07-01,2022-06-30,Signed,Renewal,Recurrent,1800.0,False,False
0010Y00000M2aLK,8001n0000034RNzAAM,2018-10-02,2020-04-30,Signed,New Business,Monthly,1800.0,False,False
0010Y00000M2aLK,8001n000004XhLaAAK,2019-04-10,2020-04-30,Signed,Upsell,Non-Recurrent,150.0,False,False
0010Y00000MHFMv,8001n000008ltezAAA,2020-09-14,2021-06-30,Signed,Upsell,Recurrent,100.0,False,False
0010Y00000MHFMv,8001n000008muZBAAY,2021-07-01,2022-06-30,Signed,Downsell,Recurrent,1100.0,False,False
0010Y00000MHFMv,8000Y000000ieSfQAI,2018-01-01,2018-12-31,Signed,Upsell,Monthly,800.0,False,False
0010Y00000MHFMv,8001n000003iE4xAAE,2019-01-01,2020-09-13,Signed,Renewal,Recurrent,1100.0,False,False
0010Y00000MHFMv,8001n000003iFCJAA2,2019-01-01,2020-09-13,Signed,Upsell,Recurrent,150.0,False,False
0010Y00000MHFMv,8001n000008ltefAAA,2020-09-14,2021-06-30,Signed,Renewal,Recurrent,1250.0,False,False
0010Y00000SKBWg,8000Y000000jvFqQAI,2018-07-09,2021-09-09,Signed,New Business,Monthly,506.91,False,False
0010Y00000SKBWg,8001n000004b0eXAAQ,2021-09-10,2022-09-08,Signed,Renewal,Recurrent,507.0,False,False
0011n00002BzL2J,8001n000005WcYjAAK,2019-11-18,2020-07-25,Signed,New Business,Monthly,850.0,False,False
0011n00001lzZJR,8001n0000034pyIAAQ,2018-11-01,2019-02-11,Signed,New Business,Monthly,1500.0,False,False
0011n00001lzZJR,8001n000004GgAVAA0,2019-02-11,2020-03-30,Signed,Downsell,Monthly,500.0,False,False
0011n00001lzZZ1,8001n0000034nkAAAQ,2018-11-20,2020-09-30,Signed,New Business,Monthly,1900.0,False,False
0011n00001lzZZ1,8001n000008lvJKAAY,2020-09-30,2022-01-01,Signed,Renewal,Recurrent,1900.0,True,False
0011n00001lzZZ1,8001n000008lvJZAAY,2020-09-30,2022-01-01,Signed,Upsell,Recurrent,650.0,True,False
0010Y00000sCp0P,8001n000005XFHmAAO,2021-05-27,2022-05-26,Signed,Renewal,Recurrent,1575.0,True,False
0010Y00000sCp0P,8001n000005XFAWAA4,2020-05-26,2021-06-01,Signed,New Business,Recurrent,1500.0,True,False
0010Y00000sCp0P,8000Y000002f8SAQAY,2018-02-07,2018-05-31,Signed,New Business,Monthly,500.0,False,False
0011n00002VIQy4,8001n000008m7pYAAQ,2020-12-07,2021-11-23,Signed,Upsell,Recurrent,280.0,False,False
0011n00002VIQy4,8001n000008m6DTAAY,2020-11-24,2021-11-23,Signed,New Business,Recurrent,3040.0,False,False
0011n00002VIQy4,8001n000004bFRpAAM,2021-11-16,2022-11-15,Signed,Upsell,Recurrent,260.0,True,False
0010Y00000axtbf,8001n000004axIOAAY,2021-08-19,2022-08-18,Signed,New Business,Recurrent,3500.0,True,False
0011n00001xVzuD,8001n000008lpWDAAY,2020-08-10,2021-06-08,Signed,Upsell,Recurrent,360.0,False,False
0011n00001xVzuD,8001n000008lpWIAAY,2020-08-10,2021-06-08,Signed,Upsell,Recurrent,315.0,False,False
0011n00001xVzuD,8001n000005XIGFAA4,2020-06-09,2021-06-08,Signed,Renewal,Recurrent,1150.0,False,False
0011n00001xVzuD,8001n000004Xa6RAAS,2019-04-01,2020-06-09,Signed,New Business,Monthly,1276.78,False,False
0011n00002C1Yor,8001n000006PnIdAAK,2019-09-25,2020-04-15,Signed,New Business,Monthly,1700.0,False,False
0011n00002C1Yor,8001n000008mavLAAQ,2021-07-01,2022-07-01,Signed,Renewal,Recurrent,2130.0,False,False
0011n00002C1Yor,8001n000005X5vmAAC,2021-04-09,2021-06-30,Signed,Renewal,Recurrent,2130.0,False,False
0011n00002C1Yor,8001n000005X5qIAAS,2020-04-09,2021-04-08,Signed,Renewal,Recurrent,1700.0,False,False
0011n00002C1Yor,8001n000005XECMAA4,2020-05-18,2021-03-01,Signed,Upsell,Non-Recurrent,0.0,False,False
0011n00002C1Yor,8001n000008lwkHAAQ,2020-10-08,2020-11-08,Signed,Upsell,Non-Recurrent,0.0,False,False
0011n00002C1Yor,8001n000008m0hMAAQ,2020-10-29,2021-04-08,Signed,Upsell,Recurrent,430.0,False,False
0011n000025Beki,8001n000006Pf7AAAS,2019-09-24,2020-09-24,Signed,New Business,Recurrent,1800.0,False,False
0011n0000249fK1,8001n000008mTVaAAM,2021-03-31,2022-03-30,Signed,Renewal,Recurrent,1953.0,False,False
0011n0000249fK1,8001n000004z8gsAAA,2019-07-05,2020-04-22,Signed,Upsell,Monthly,360.0,False,False
0011n0000249fK1,8001n000004XkXYAA0,2019-04-23,2020-04-22,Signed,New Business,Monthly,1500.0,False,False
0011n00002498oI,8001n000006OD0iAAG,2019-09-01,2020-02-06,Signed,New Business,Monthly,2350.0,False,False
0011n0000249jcE,8001n000004awfqAAA,2021-09-01,2022-08-31,Signed,New Business,Recurrent,1315.0,False,False
0011n0000259JMh,8001n000008lqbTAAQ,2020-08-25,2021-09-10,Signed,New Business,Recurrent,2110.0,True,False
0011n0000259JMh,8001n000004b2kWAAQ,2021-09-21,2022-08-24,Signed,Renewal,Recurrent,2110.0,False,False
0011n0000259JNH,8001n000005WxCDAA0,2020-02-18,2020-06-17,Signed,Trial,Non-Recurrent,1650.0,False,False
0011n0000259JNH,8001n000005WlMMAA0,2019-12-11,2020-02-18,Signed,Trial,Non-Recurrent,1900.0,False,False
0011n0000249vDk,8001n000006PcVTAA0,2019-08-15,2020-09-01,Signed,Upsell,Monthly,375.0,False,False
0011n0000249vDk,8001n000004XqgdAAC,2019-05-21,2020-09-01,Signed,New Business,Monthly,1800.0,False,False
0011n0000249oAf,8001n000005X8L6AAK,2020-05-21,2021-03-31,Signed,Renewal,Recurrent,2887.5,False,False
0011n0000249oAf,8001n000004XqhzAAC,2019-05-21,2020-05-20,Signed,New Business,Monthly,2750.0,False,False
0011n0000249oAf,8001n000008mRaTAAU,2021-04-01,2022-03-31,Signed,Renewal,Recurrent,2887.5,False,False
0010Y00001TqURH,8000Y000000jRU3QAM,2018-06-01,,Signed,New Business,Monthly,1000.0,False,False
0011n0000259K0B,8001n000008mZr8AAE,2021-04-29,2022-04-28,Signed,New Business,Recurrent,1395.0,False,False
0011n0000259K0B,8001n000004axnlAAA,2021-09-01,2021-09-30,Signed,Upsell,Non-Recurrent,150.0,False,False
0011n00002C0fka,8001n000006PjekAAC,2019-09-16,2019-10-16,Signed,New Business,Non-Recurrent,750.0,False,False
0011n00002D3X8g,8001n000005XMl7AAG,2020-07-01,2021-06-30,Signed,Upsell,Recurrent,300.0,False,False
0011n00002D3X8g,8001n000005XMl2AAG,2020-07-01,2021-06-30,Signed,Renewal,Recurrent,850.0,False,False
0011n00002D3X8g,8001n000003VXSDAA4,2019-10-31,2020-06-30,Signed,New Business,Monthly,850.0,False,False
0011n0000259LzJ,8001n000008lwedAAA,2020-10-07,2021-06-23,Signed,Upsell,Recurrent,280.0,False,False
0011n0000259LzJ,8001n000005XLU0AAO,2020-06-24,2021-06-23,Signed,Renewal,Recurrent,3350.0,False,False
